TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,AIRRETURNDUCT,WATERTUBECABBOTRT,WATERRESERVOIRINLET,WATERESERVOIRBOTLT,WATERRESERVOIROUTLET,WATERTUBECENTER,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
2:19:55,2,0.95,114.8,20.730,22.55,0.1264,59.99,-0.57,37.47,73.82,-999.00,-999.00,0,6.60,4.14,0.20,-1.26,-2.26,-0.83,1.66,36.64,38.22,37.47,36.74,37.76,74.29,73.26,76.05,87.25,77.14,117.54,85.67,77.87,85.85,100.72,106.94,11.12,64.77,35.30,40.57,38.38,35.63,34.04,35.53,0,1,2,37.24,0.25,-12.87,37.97,73.04,36.68,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,2.40,2.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:20:46,2,0.95,115.0,20.680,22.63,0.1296,59.98,-0.37,37.46,73.80,-999.00,-999.00,0,3.74,1.90,0.49,-1.05,-2.05,-0.62,1.80,36.62,38.23,37.49,36.74,37.75,74.30,73.27,76.33,87.81,77.20,118.10,86.19,78.11,86.36,100.81,107.82,9.41,111.33,35.21,40.54,38.43,35.67,33.79,35.28,0,1,2,37.06,0.73,-11.42,37.69,72.97,36.68,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,2.60,2.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:21:38,2,0.95,115.2,20.620,22.62,0.1328,60.00,-0.19,37.46,73.80,-999.00,-999.00,0,2.51,1.16,0.80,-0.87,-1.86,-0.43,1.85,36.61,38.22,37.47,36.74,37.76,74.29,73.26,76.50,88.05,77.39,118.37,86.47,78.17,86.63,100.93,108.30,8.88,139.71,34.95,40.49,38.45,35.65,33.60,35.15,0,1,2,37.04,0.96,-10.28,37.20,72.96,36.68,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,2.90,2.80,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:22:28,2,0.67,114.9,8.590,6.57,0.1351,60.01,0.02,37.47,73.80,-999.00,-999.00,0,2.05,0.84,1.30,-0.74,-1.67,-0.23,2.00,36.69,38.22,37.48,36.74,37.80,74.31,73.26,76.71,88.23,77.63,118.58,86.68,78.27,86.81,101.10,108.63,8.86,163.73,34.85,40.45,38.47,35.65,33.37,34.85,0,1,2,36.86,1.22,-8.81,36.63,72.95,36.68,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,3.00,2.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:23:18,2,0.67,114.9,8.620,6.58,0.1360,60.01,0.25,37.47,73.85,-999.00,-999.00,0,1.81,0.81,1.90,-0.43,-1.47,0.03,2.20,36.70,38.32,37.57,36.74,37.80,74.39,73.35,76.80,88.39,77.82,118.78,86.87,78.41,87.00,101.19,108.85,9.36,131.81,34.59,40.38,38.46,35.63,33.17,34.77,0,1,2,36.66,1.48,-8.04,36.06,72.96,36.68,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,3.20,3.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:24:04,2,0.66,115.1,8.350,10.04,0.1369,60.00,0.47,37.45,73.82,-999.00,-999.00,0,1.75,0.81,2.43,-0.36,-1.41,0.12,2.24,36.65,38.27,37.52,36.74,37.80,74.39,73.31,76.78,88.48,77.92,118.90,86.94,78.41,87.09,101.20,108.97,16.97,101.83,34.29,40.35,38.52,35.66,33.08,34.51,0,1,2,36.50,1.65,-7.73,35.47,72.97,36.68,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.30,3.20,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:24:57,2,0.62,114.9,8.050,5.73,0.1377,59.99,0.68,37.47,73.85,-999.00,-999.00,0,1.71,0.82,2.79,-0.22,-1.31,0.27,2.29,36.61,38.23,37.53,36.74,37.82,74.37,73.31,76.73,88.28,78.16,118.76,86.90,78.43,87.03,101.27,108.94,28.83,84.78,35.24,40.28,38.69,35.71,33.82,35.04,0,1,2,36.40,1.76,-7.91,34.73,73.06,36.68,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.40,3.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:25:47,2,0.62,114.9,8.030,5.70,0.1386,60.00,0.84,37.46,73.85,-999.00,-999.00,0,1.62,0.69,3.11,-0.11,-1.26,0.38,2.30,36.60,38.22,37.48,36.74,37.81,74.39,73.26,76.71,88.08,78.29,118.60,86.75,78.34,86.84,101.36,108.69,18.88,74.90,35.78,40.19,38.75,35.70,34.05,35.25,0,1,2,36.14,1.76,-8.30,34.36,72.96,36.68,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.60,3.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:26:38,2,0.62,114.9,8.000,5.70,0.1393,60.00,0.99,37.46,73.84,-999.00,-999.00,0,1.50,0.62,3.47,0.12,-1.09,0.65,2.45,36.68,38.30,37.55,36.74,37.81,74.39,73.33,76.72,88.01,78.40,118.52,86.67,78.31,86.78,101.42,108.52,16.91,69.43,36.09,40.17,38.78,35.71,34.16,35.41,0,1,2,35.89,1.76,-8.61,34.16,73.04,36.68,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.60,3.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:27:24,2,0.62,114.9,7.990,5.70,0.1401,59.98,1.13,37.45,73.86,-999.00,-999.00,0,1.47,0.54,3.61,0.15,-1.06,0.68,2.41,36.52,38.23,37.48,36.74,37.82,74.39,73.26,76.72,87.98,78.43,118.47,86.65,78.26,86.74,101.48,108.37,13.69,65.54,36.23,40.16,38.78,35.72,34.23,35.38,0,1,2,35.76,1.79,-9.01,34.16,73.04,36.68,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:28:18,2,0.62,114.9,7.970,5.68,0.1409,59.98,1.21,37.42,73.83,-999.00,-999.00,0,1.40,0.42,3.74,0.14,-1.01,0.77,2.50,36.50,38.22,37.47,36.74,37.81,74.39,73.26,76.70,87.90,78.42,118.40,86.57,78.24,86.69,101.46,108.33,11.88,62.44,36.43,40.16,38.86,35.71,34.32,35.36,0,1,2,35.56,1.87,-9.58,34.30,73.04,36.63,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:29:08,2,0.62,114.9,8.020,5.70,0.1417,60.00,1.32,37.40,73.85,-999.00,-999.00,0,1.36,0.39,3.93,0.34,-0.94,0.89,2.52,36.49,38.19,37.49,36.74,37.81,74.39,73.28,76.69,87.82,78.43,118.45,86.49,78.19,86.63,101.46,108.28,11.42,59.97,36.56,40.16,38.95,35.72,34.42,35.50,0,1,2,35.32,1.94,-9.60,34.48,73.04,36.52,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:29:58,2,0.62,114.9,7.940,5.67,0.1425,60.00,1.41,37.37,73.85,-999.00,-999.00,0,1.37,0.38,4.10,0.39,-0.81,1.10,2.63,36.45,38.19,37.47,36.74,37.81,74.44,73.31,76.65,87.81,78.43,118.44,86.50,78.24,86.63,101.51,108.26,11.12,57.75,36.58,40.15,38.95,35.70,34.45,35.64,0,1,2,35.11,1.94,-9.45,34.57,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:30:48,2,0.62,114.9,7.970,5.65,0.1433,60.00,1.49,37.35,73.86,-999.00,-999.00,0,1.33,0.39,4.23,0.47,-0.83,1.20,2.63,36.40,38.16,37.50,36.75,37.82,74.41,73.30,76.63,87.81,78.43,118.47,86.49,78.23,86.61,101.52,108.25,10.83,55.58,36.66,40.15,39.00,35.71,34.54,35.73,0,1,2,35.03,1.94,-9.56,34.83,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:31:37,2,0.62,114.9,7.970,5.67,0.1441,60.00,1.56,37.34,73.85,-999.00,-999.00,0,1.29,0.38,4.30,0.44,-0.77,1.27,2.62,36.32,38.12,37.47,36.74,37.83,74.39,73.32,76.65,87.82,78.44,118.44,86.49,78.22,86.64,101.57,108.24,10.28,53.66,36.77,40.15,39.04,35.71,34.55,35.81,0,1,2,34.78,1.96,-9.92,35.06,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:32:28,2,0.62,114.9,7.960,5.66,0.1449,60.00,1.62,37.31,73.85,-999.00,-999.00,0,1.21,0.40,4.31,0.54,-0.76,1.27,2.70,36.29,38.12,37.46,36.74,37.84,74.39,73.26,76.61,87.77,78.42,118.38,86.49,78.15,86.58,101.56,108.23,9.87,51.93,36.85,40.17,39.07,35.74,34.69,35.93,0,1,2,34.57,1.99,-9.85,35.28,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:33:18,2,0.62,115.0,7.910,5.64,0.1457,60.02,1.65,37.27,73.85,-999.00,-999.00,0,1.22,0.40,4.40,0.55,-0.76,1.38,2.71,36.21,38.13,37.43,36.74,37.83,74.40,73.26,76.61,87.79,78.43,118.41,86.49,78.19,86.63,101.56,108.23,9.54,50.16,36.95,40.17,39.13,35.73,34.74,36.04,0,1,2,34.50,1.94,-9.76,35.63,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:34:08,2,0.62,115.0,7.910,5.63,0.1464,60.03,1.68,37.23,73.85,-999.00,-999.00,0,1.21,0.38,4.41,0.64,-0.76,1.47,2.70,36.10,38.12,37.37,36.74,37.83,74.39,73.26,76.61,87.78,78.42,118.44,86.50,78.24,86.62,101.63,108.24,9.30,48.53,37.01,40.22,39.19,35.77,34.78,36.18,0,1,2,34.29,1.96,-9.92,35.80,73.04,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,3.70,3.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:34:58,2,0.62,114.9,7.890,5.60,0.1472,60.01,1.72,37.21,73.87,-999.00,-999.00,0,1.22,0.37,4.43,0.67,-0.73,1.50,2.73,36.13,38.12,37.40,36.75,37.87,74.44,73.30,76.61,87.74,78.44,118.40,86.47,78.21,86.59,101.64,108.24,9.13,47.00,36.87,40.22,39.18,35.76,34.81,36.26,0,1,2,34.11,1.99,-11.00,36.14,73.04,36.52,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,3.80,3.70,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:35:48,2,0.63,115.0,7.570,5.45,0.1480,60.02,1.94,37.20,73.85,-999.00,-999.00,0,6.46,6.40,5.42,2.11,0.55,1.82,3.17,36.10,38.10,37.42,36.75,37.85,74.44,73.32,77.04,87.45,78.60,118.13,86.30,78.22,86.40,101.61,108.01,12.42,45.49,35.82,40.30,38.96,35.81,34.84,36.15,0,1,2,33.98,2.01,-10.98,36.48,73.04,36.73,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,4.00,3.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,43.70
2:36:35,2,0.64,114.9,9.120,6.47,0.1488,60.01,3.49,37.22,73.89,-999.00,-999.00,0,22.19,24.45,7.87,4.48,2.37,2.38,3.80,36.04,38.12,37.39,36.76,37.89,74.41,73.27,77.31,87.88,78.55,118.53,86.31,78.23,86.47,101.65,107.91,28.08,46.51,35.18,40.39,38.79,35.82,34.86,36.13,0,1,2,34.13,2.79,-11.51,36.71,73.19,37.22,0,30.00,80.00,1.00,70.00,1.00,60.00,-999.00,1.00,0,1.00,0,0,0,4.90,4.80,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,43.13
2:37:26,2,0.70,115.0,13.540,8.49,0.1503,59.97,4.93,37.22,73.91,-999.00,-999.00,0,24.10,25.35,9.24,5.79,3.69,3.01,4.35,36.11,38.12,37.42,36.77,37.89,74.48,73.35,77.67,90.47,77.62,121.59,87.69,78.48,88.11,101.97,110.51,31.75,45.63,35.35,40.56,38.77,35.82,34.96,36.12,0,1,2,34.32,3.98,-12.10,37.02,73.14,37.52,0,80.00,80.00,1.00,88.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,5.80,5.70,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:38:17,2,0.68,114.9,14.260,11.44,0.1518,59.98,5.42,37.19,73.90,-999.00,-999.00,0,17.33,14.74,9.80,6.14,4.13,3.27,4.53,36.10,38.12,37.37,36.74,37.84,74.49,73.35,77.90,93.03,76.94,124.94,89.74,79.16,90.24,103.02,114.47,27.86,42.99,35.45,40.71,38.87,35.85,35.03,36.14,0,1,2,34.47,4.96,-11.29,37.20,73.18,37.67,0,80.00,80.00,1.00,100.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,6.70,6.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:38:51,2,0.68,115.1,15.620,11.84,0.1535,60.00,5.77,37.19,73.92,-999.00,-999.00,0,13.41,10.83,10.22,6.38,4.50,3.68,4.74,36.11,38.12,37.39,36.75,37.89,74.50,73.35,78.21,94.87,77.11,127.73,91.44,80.17,91.94,104.67,117.81,25.22,41.21,35.30,40.86,38.97,35.81,34.85,35.98,0,1,2,34.55,5.82,-9.65,37.99,73.68,37.99,0,80.00,80.00,1.00,109.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,7.30,7.20,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:39:58,2,0.64,115.2,14.750,10.93,0.1553,60.00,6.03,37.20,73.94,-999.00,-999.00,0,11.26,8.92,10.40,6.54,4.71,3.97,4.91,36.10,38.12,37.37,36.74,37.90,74.55,73.36,78.43,96.39,77.60,130.18,92.74,80.99,93.23,106.15,120.44,23.51,39.84,34.94,40.99,38.98,35.81,34.68,35.75,0,1,2,34.79,6.37,-8.88,38.46,73.60,37.94,0,80.00,80.00,1.00,115.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,7.70,7.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:40:42,2,0.64,115.3,15.240,11.21,0.1569,60.01,6.23,37.21,73.98,-999.00,-999.00,0,9.86,7.57,10.59,6.72,4.92,4.25,5.19,36.16,38.12,37.45,36.75,37.90,74.59,73.44,78.84,97.25,78.27,132.41,93.70,81.78,94.19,107.54,122.73,22.12,38.45,34.65,41.11,39.00,35.80,34.44,35.55,0,1,2,34.99,6.80,-9.45,38.48,73.48,37.94,0,80.00,80.00,1.00,121.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,8.10,8.00,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:41:37,2,0.68,115.2,16.610,12.90,0.1587,59.99,6.34,37.20,73.99,-999.00,-999.00,0,8.87,6.59,10.55,6.72,5.08,4.47,5.29,36.15,38.12,37.42,36.75,37.91,74.64,73.43,79.57,97.73,78.86,134.17,94.27,82.32,94.73,108.80,124.51,21.17,37.13,34.35,40.88,38.76,35.79,34.13,35.31,0,1,2,35.08,7.20,-11.79,38.21,73.40,37.99,0,80.00,80.00,1.00,127.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,8.50,8.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:42:28,2,0.64,115.2,15.460,11.44,0.1604,60.01,6.44,37.23,74.04,-999.00,-999.00,0,8.20,6.09,10.59,6.82,5.29,4.66,5.58,36.19,38.19,37.46,36.75,37.91,74.69,73.44,80.86,98.08,79.35,135.59,94.70,82.68,95.17,109.95,125.93,20.12,35.88,34.18,41.10,38.76,35.78,33.88,35.05,0,1,2,35.28,7.50,-13.46,37.76,73.88,38.96,0,80.00,80.00,1.00,130.00,2.00,20.00,-999.00,0,0,1.00,0,1.00,0,8.70,8.60,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:43:16,4,1.00,115.1,31.120,35.76,0.1631,60.01,9.01,37.22,74.05,-999.00,-999.00,0,36.10,38.84,13.24,10.66,8.90,5.88,6.82,36.11,38.12,37.38,36.80,37.91,74.69,73.38,85.02,95.94,80.65,134.95,93.67,82.49,93.91,111.46,125.41,34.89,38.73,34.39,40.80,38.49,35.75,34.23,35.36,0,1,2,35.60,9.28,-16.24,36.36,74.21,37.94,1.00,25.00,20.00,1.00,90.00,36.00,20.00,-999.00,0,0,0,0,0,5.00,1.40,1.40,0,1.90,1.00,34.88,33.08,0.68,-2.38,34.70,33.71,39.65
2:44:14,4,1.00,114.8,31.070,35.69,0.1675,59.98,9.50,37.24,74.06,-999.00,-999.00,0,30.21,32.89,14.15,11.49,9.51,6.17,7.15,36.10,38.12,37.44,36.78,37.91,74.69,73.43,85.12,91.66,83.73,127.22,92.05,84.96,91.90,112.95,122.74,33.82,38.19,34.08,40.94,38.53,35.81,34.38,35.45,0,1,2,35.78,10.38,-16.33,35.89,73.76,37.94,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.60,1.60,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:45:04,4,1.00,114.9,30.870,35.46,0.1725,59.99,9.94,37.24,74.04,-999.00,-999.00,0,25.51,26.48,14.89,12.17,9.98,6.37,7.54,36.15,38.17,37.47,36.78,37.91,74.64,73.42,82.29,86.76,88.50,116.08,89.58,86.41,89.55,112.96,115.60,32.23,37.53,34.07,40.91,38.54,35.83,34.58,35.63,0,1,2,35.78,11.36,-12.56,35.62,73.44,37.96,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.70,1.70,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:45:54,4,1.00,114.9,30.830,35.42,0.1774,60.01,10.38,37.25,74.01,-999.00,-999.00,0,22.66,23.28,15.53,12.57,10.38,6.56,7.74,36.14,38.15,37.47,36.82,37.91,74.59,73.45,79.77,82.11,90.77,109.60,87.31,84.00,88.19,111.97,108.63,31.64,37.10,34.67,40.86,38.52,35.85,34.71,35.70,0,1,2,35.98,12.13,-7.60,35.42,73.17,37.98,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.80,1.80,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:46:44,4,1.00,114.9,30.790,35.38,0.1824,60.01,10.76,37.27,73.99,-999.00,-999.00,0,21.02,21.59,16.20,13.03,10.73,6.77,8.00,36.20,38.12,37.47,36.81,37.91,74.49,73.45,77.90,78.12,91.69,105.64,85.51,81.80,86.85,110.87,102.83,31.29,36.73,35.26,40.76,38.48,35.82,34.73,35.74,0,1,2,36.17,12.77,-2.17,35.42,72.97,37.96,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.80,1.80,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:47:34,4,1.00,114.9,30.760,35.34,0.1871,60.01,11.14,37.28,73.97,-999.00,-999.00,0,20.03,20.62,16.79,13.44,11.03,6.97,8.20,36.20,38.12,37.47,36.82,37.91,74.49,73.41,76.83,76.24,91.96,102.97,84.25,80.93,85.63,109.87,98.10,31.11,36.47,35.88,40.69,38.47,35.87,34.74,35.78,0,1,2,36.32,13.26,2.98,35.42,72.86,37.94,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.90,1.90,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:48:24,4,1.00,114.9,30.720,35.29,0.1921,60.00,11.46,37.28,73.96,-999.00,-999.00,0,19.37,19.98,17.39,13.84,11.23,7.17,8.41,36.20,38.12,37.47,36.83,37.91,74.49,73.45,76.22,75.05,91.90,101.01,83.33,80.68,84.66,108.96,94.41,31.01,36.17,36.38,40.58,38.41,35.90,34.82,35.91,0,1,2,36.50,13.59,8.17,35.53,72.86,37.96,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,1.90,1.90,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:49:14,4,1.00,114.9,30.700,35.28,0.1971,60.01,11.83,37.31,73.95,-999.00,-999.00,0,18.68,19.45,17.86,14.22,11.54,7.53,8.70,36.30,38.13,37.48,36.83,37.92,74.40,73.44,75.80,74.13,91.70,99.62,82.63,80.63,83.88,108.19,91.51,30.89,35.93,37.22,40.55,38.40,35.90,34.85,35.94,0,1,2,36.52,14.04,14.36,35.71,72.86,37.94,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.00,2.00,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:50:04,4,1.00,114.9,30.670,35.23,0.2020,60.00,12.17,37.35,73.93,-999.00,-999.00,0,18.35,19.02,18.30,14.54,11.84,7.83,8.90,36.31,38.13,37.48,36.84,37.93,74.39,73.37,75.44,73.30,91.36,98.58,82.08,80.56,83.19,107.57,89.22,30.85,35.66,38.17,40.46,38.41,35.90,34.93,35.99,0,1,2,36.68,14.26,20.79,35.80,72.86,37.92,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.00,2.00,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:50:54,4,1.00,115.0,30.660,35.25,0.2069,60.03,12.47,37.33,73.88,-999.00,-999.00,0,18.15,18.79,18.79,15.02,12.22,8.16,9.19,36.39,38.22,37.56,36.84,37.92,74.39,73.44,75.28,72.51,91.35,97.64,81.55,80.46,82.56,106.95,87.29,31.07,35.43,39.02,40.36,38.37,35.95,34.99,36.04,0,1,2,36.86,14.62,26.74,36.04,72.86,37.90,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.00,2.00,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:51:44,4,1.00,114.9,30.640,35.21,0.2118,60.02,12.78,37.37,73.87,-999.00,-999.00,0,18.21,18.81,19.18,15.27,12.52,8.51,9.34,36.40,38.22,37.51,36.83,37.92,74.33,73.39,75.09,71.90,91.61,96.89,81.17,80.36,82.01,106.38,85.77,31.42,35.21,39.82,40.33,38.38,36.01,35.09,36.12,0,1,2,37.00,14.77,30.65,36.25,72.86,37.92,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.00,2.00,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:52:34,4,1.00,114.9,30.640,35.22,0.2168,60.02,13.10,37.36,73.85,-999.00,-999.00,0,18.48,19.05,19.59,15.52,12.78,8.86,9.49,36.40,38.22,37.47,36.84,37.92,74.29,73.36,74.96,71.32,91.69,96.23,80.76,80.21,81.54,105.80,84.46,30.75,34.97,40.47,40.27,38.36,36.04,35.16,36.17,0,1,2,37.04,15.11,34.29,36.48,72.86,37.92,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.10,2.10,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:53:24,4,1.00,115.0,30.640,35.22,0.2217,60.02,13.42,37.39,73.83,-999.00,-999.00,0,18.98,19.50,20.02,15.81,13.20,9.29,9.77,36.47,38.29,37.60,36.84,37.93,74.29,73.43,74.86,70.86,91.58,95.72,80.51,80.11,81.13,105.27,83.44,30.43,34.78,40.99,40.18,38.37,36.04,35.21,36.23,0,1,2,37.11,15.40,38.19,36.68,72.86,37.94,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.10,2.10,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:54:14,4,1.00,114.9,30.620,35.17,0.2264,59.99,13.72,37.42,73.84,-999.00,-999.00,0,19.59,20.09,20.33,16.16,13.51,9.60,9.86,36.53,38.25,37.59,36.84,37.94,74.29,73.38,74.50,70.47,91.38,95.24,80.24,80.05,80.73,104.77,82.58,30.31,34.57,41.48,40.16,38.38,36.09,35.34,36.29,0,1,2,37.29,15.78,43.36,36.96,72.86,37.91,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.20,2.20,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:55:04,4,1.00,114.9,30.650,35.22,0.2314,60.02,14.05,37.42,73.83,-999.00,-999.00,0,20.31,20.73,20.63,16.37,13.85,9.89,10.02,36.44,38.15,37.50,36.85,37.94,74.29,73.37,73.64,70.11,91.08,94.79,80.05,79.98,80.39,104.28,81.80,30.27,34.37,41.84,40.14,38.38,36.11,35.34,36.32,0,1,2,37.42,16.29,50.85,37.11,72.86,37.92,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.20,2.20,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
2:55:54,4,1.00,114.9,30.630,35.19,0.2363,60.00,14.44,37.47,73.81,-999.00,-999.00,0,21.10,21.45,21.14,16.88,14.43,10.41,10.29,36.64,38.26,37.61,36.85,37.94,74.23,73.40,73.26,69.80,90.69,94.41,79.80,79.85,80.07,103.86,81.20,30.30,34.22,42.11,40.13,38.43,36.12,35.40,36.36,0,1,2,37.60,16.70,58.22,37.42,72.86,37.76,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,2.30,2.30,0,1.90,1.00,32.00,32.00,1.40,-0.40,32.00,32.00,32.00
